//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2] 
25.11886	8.449E-16
25.40973	8.414E-16
25.70396	8.378E-16
26.0016	8.342E-16
26.30268	8.306E-16
26.60725	8.271E-16
26.91535	8.235E-16
27.22701	8.199E-16
27.54229	8.163E-16
27.86121	8.127E-16
28.18383	8.091E-16
28.51018	8.055E-16
28.84032	8.019E-16
29.17427	7.983E-16
29.51209	7.947E-16
29.85383	7.911E-16
30.19952	7.875E-16
30.54921	7.839E-16
30.90295	7.804E-16
31.26079	7.768E-16
31.62278	7.732E-16
31.98895	7.696E-16
32.35937	7.661E-16
32.73407	7.625E-16
33.11311	7.590E-16
33.49654	7.554E-16
33.88442	7.519E-16
34.27678	7.484E-16
34.67369	7.449E-16
35.07519	7.414E-16
35.48134	7.379E-16
35.89219	7.344E-16
36.30781	7.310E-16
36.72823	7.275E-16
37.15352	7.241E-16
37.58374	7.207E-16
38.01894	7.173E-16
38.45918	7.139E-16
38.90451	7.105E-16
39.35501	7.072E-16
39.81072	7.038E-16
40.2717	7.005E-16
40.73803	6.972E-16
41.20975	6.940E-16
41.68694	6.907E-16
42.16965	6.875E-16
42.65795	6.843E-16
43.15191	6.811E-16
43.65158	6.779E-16
44.15704	6.748E-16
44.66836	6.717E-16
45.18559	6.686E-16
45.70882	6.655E-16
46.2381	6.624E-16
46.77351	6.594E-16
47.31513	6.564E-16
47.86301	6.535E-16
48.41724	6.505E-16
48.97788	6.476E-16
49.54502	6.447E-16
50.11872	6.418E-16
50.69907	6.390E-16
51.28614	6.361E-16
51.88	6.333E-16
52.48075	6.306E-16
53.08844	6.278E-16
53.70318	6.251E-16
54.32503	6.224E-16
54.95409	6.197E-16
55.59043	6.171E-16
56.23413	6.145E-16
56.88529	6.119E-16
57.54399	6.094E-16
58.21032	6.068E-16
58.88437	6.043E-16
59.56621	6.019E-16
60.25596	5.995E-16
60.95369	5.971E-16
61.6595	5.947E-16
62.37348	5.923E-16
63.09573	5.900E-16
63.82635	5.877E-16
64.56542	5.855E-16
65.31306	5.833E-16
66.06934	5.811E-16
66.83439	5.789E-16
67.6083	5.768E-16
68.39116	5.746E-16
69.1831	5.725E-16
69.9842	5.705E-16
70.79458	5.684E-16
71.61434	5.664E-16
72.4436	5.644E-16
73.28245	5.624E-16
74.13102	5.604E-16
74.98942	5.584E-16
75.85776	5.565E-16
76.73615	5.545E-16
77.62471	5.526E-16
78.52356	5.507E-16
79.43282	5.487E-16
80.35261	5.468E-16
81.28305	5.449E-16
82.22426	5.430E-16
83.17638	5.411E-16
84.13951	5.392E-16
85.1138	5.374E-16
86.09938	5.355E-16
87.09636	5.336E-16
88.10489	5.317E-16
89.12509	5.298E-16
90.15711	5.279E-16
91.20108	5.260E-16
92.25714	5.241E-16
93.32543	5.222E-16
94.40609	5.203E-16
95.49926	5.184E-16
96.60509	5.164E-16
97.72372	5.144E-16
98.85531	5.124E-16
100	5.104E-16
