//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2]
7.58	1.26E-15
7.59	1.26E-15
7.6	1.26E-15
7.61	1.26E-15
7.62	1.26E-15
7.63	1.27E-15
7.64	1.27E-15
7.65	1.27E-15
7.66	1.27E-15
7.67	1.27E-15
7.68	1.27E-15
7.69	1.28E-15
7.7	1.28E-15
7.71	1.28E-15
7.72	1.28E-15
7.73	1.28E-15
7.74	1.29E-15
7.75	1.29E-15
7.76	1.29E-15
7.77	1.29E-15
7.78	1.29E-15
7.79	1.29E-15
7.8	1.30E-15
7.81	1.30E-15
7.82	1.30E-15
7.83	1.30E-15
7.84	1.30E-15
7.85	1.31E-15
7.86	1.31E-15
7.87	1.31E-15
7.88	1.31E-15
7.89	1.31E-15
7.9	1.31E-15
7.91	1.32E-15
7.92	1.32E-15
7.93	1.32E-15
7.94	1.32E-15
7.95	1.32E-15
7.96	1.32E-15
7.97	1.33E-15
7.98	1.33E-15
7.99	1.33E-15
8	1.33E-15
8.01	1.33E-15
8.02	1.33E-15
8.03	1.33E-15
8.04	1.34E-15
8.05	1.34E-15
8.06	1.34E-15
8.07	1.34E-15
8.08	1.34E-15
8.09	1.34E-15
8.1	1.35E-15
8.11	1.35E-15
8.12	1.35E-15
8.13	1.35E-15
8.14	1.35E-15
8.15	1.35E-15
8.16	1.35E-15
8.17	1.35E-15
8.18	1.36E-15
8.19	1.36E-15
8.2	1.36E-15
8.21	1.36E-15
8.22	1.36E-15
8.23	1.36E-15
8.24	1.36E-15
8.25	1.37E-15
8.26	1.37E-15
8.27	1.37E-15
8.28	1.37E-15
8.29	1.37E-15
8.3	1.37E-15
8.31	1.37E-15
8.32	1.37E-15
8.33	1.38E-15
8.34	1.38E-15
8.35	1.38E-15
8.36	1.38E-15
8.37	1.38E-15
8.38	1.38E-15
8.39	1.38E-15
8.4	1.38E-15
8.41	1.38E-15
8.42	1.39E-15
8.43	1.39E-15
8.44	1.39E-15
8.45	1.39E-15
8.46	1.39E-15
8.47	1.39E-15
8.48	1.39E-15
8.49	1.39E-15
8.5	1.39E-15
8.51	1.40E-15
8.52	1.40E-15
8.53	1.40E-15
8.54	1.40E-15
8.55	1.40E-15
8.56	1.40E-15
8.57	1.40E-15
8.58	1.40E-15
8.59	1.40E-15
8.6	1.40E-15
8.61	1.41E-15
8.62	1.41E-15
8.63	1.41E-15
8.64	1.41E-15
8.65	1.41E-15
8.66	1.41E-15
8.67	1.41E-15
8.68	1.41E-15
8.69	1.41E-15
8.7	1.41E-15
8.71	1.42E-15
8.72	1.42E-15
8.73	1.42E-15
8.74	1.42E-15
8.75	1.42E-15
8.76	1.42E-15
8.77	1.42E-15
8.78	1.42E-15
8.79	1.42E-15
8.8	1.42E-15
8.81	1.42E-15
8.82	1.42E-15
8.83	1.43E-15
8.84	1.43E-15
8.85	1.43E-15
8.86	1.43E-15
8.87	1.43E-15
8.88	1.43E-15
8.89	1.43E-15
8.9	1.43E-15
8.91	1.43E-15
8.92	1.43E-15
8.93	1.43E-15
8.94	1.43E-15
8.95	1.43E-15
8.96	1.44E-15
8.97	1.44E-15
8.98	1.44E-15
8.99	1.44E-15
9	1.44E-15
9.01	1.44E-15
9.02	1.44E-15
9.03	1.44E-15
9.04	1.44E-15
9.05	1.44E-15
9.06	1.44E-15
9.07	1.44E-15
9.08	1.44E-15
9.09	1.44E-15
9.1	1.45E-15
9.11	1.45E-15
9.12	1.45E-15
9.13	1.45E-15
9.14	1.45E-15
9.15	1.45E-15
9.16	1.45E-15
9.17	1.45E-15
9.18	1.45E-15
9.19	1.45E-15
9.2	1.45E-15
9.21	1.45E-15
9.22	1.45E-15
9.23	1.45E-15
9.24	1.45E-15
9.25	1.46E-15
9.26	1.46E-15
9.27	1.46E-15
9.28	1.46E-15
9.29	1.46E-15
9.3	1.46E-15
9.31	1.46E-15
9.32	1.46E-15
9.33	1.46E-15
9.34	1.46E-15
9.35	1.46E-15
9.36	1.46E-15
9.37	1.46E-15
9.38	1.46E-15
9.39	1.46E-15
9.4	1.46E-15
9.41	1.46E-15
9.42	1.47E-15
9.43	1.47E-15
9.44	1.47E-15
9.45	1.47E-15
9.46	1.47E-15
9.47	1.47E-15
9.48	1.47E-15
9.49	1.47E-15
9.5	1.47E-15
9.51	1.47E-15
9.52	1.47E-15
9.53	1.47E-15
9.54	1.47E-15
9.55	1.47E-15
9.56	1.47E-15
9.57	1.47E-15
9.58	1.47E-15
9.59	1.48E-15
9.6	1.48E-15
9.61	1.48E-15
9.62	1.48E-15
9.63	1.48E-15
9.64	1.48E-15
9.65	1.48E-15
9.66	1.48E-15
9.67	1.48E-15
9.68	1.48E-15
9.69	1.48E-15
9.7	1.48E-15
9.71	1.48E-15
9.72	1.48E-15
9.73	1.48E-15
9.74	1.48E-15
9.75	1.48E-15
9.76	1.48E-15
9.77	1.49E-15
9.78	1.49E-15
9.79	1.49E-15
9.8	1.49E-15
9.81	1.49E-15
9.82	1.49E-15
9.83	1.49E-15
9.84	1.49E-15
9.85	1.49E-15
9.86	1.49E-15
9.87	1.49E-15
9.88	1.49E-15
9.89	1.49E-15
9.9	1.49E-15
9.91	1.49E-15
9.92	1.49E-15
9.93	1.49E-15
9.94	1.49E-15
9.95	1.49E-15
9.96	1.50E-15
9.97	1.50E-15
9.98	1.50E-15
9.99	1.50E-15
10	1.50E-15
10.01	1.50E-15
10.02	1.50E-15
10.03	1.50E-15
10.04	1.50E-15
10.05	1.50E-15
10.06	1.50E-15
10.07	1.50E-15
10.08	1.50E-15
10.09	1.50E-15
10.1	1.50E-15
10.11	1.50E-15
10.12	1.50E-15
10.13	1.50E-15
10.14	1.50E-15
10.15	1.50E-15
10.16	1.50E-15
10.17	1.51E-15
10.18	1.51E-15
10.19	1.51E-15
10.2	1.51E-15
10.21	1.51E-15
10.22	1.51E-15
10.23	1.51E-15
10.24	1.51E-15
10.25	1.51E-15
10.26	1.51E-15
10.27	1.51E-15
10.28	1.51E-15
10.29	1.51E-15
10.3	1.51E-15
10.31	1.51E-15
10.32	1.51E-15
10.33	1.51E-15
10.34	1.51E-15
10.35	1.51E-15
10.36	1.51E-15
10.37	1.51E-15
10.38	1.51E-15
10.39	1.52E-15
10.4	1.52E-15
10.41	1.52E-15
10.42	1.52E-15
10.43	1.52E-15
10.44	1.52E-15
10.45	1.52E-15
10.46	1.52E-15
10.47	1.52E-15
10.48	1.52E-15
10.49	1.52E-15
10.5	1.52E-15
10.51	1.52E-15
10.52	1.52E-15
10.53	1.52E-15
10.54	1.52E-15
10.55	1.52E-15
10.56	1.52E-15
10.57	1.52E-15
10.58	1.52E-15
10.59	1.52E-15
10.6	1.52E-15
10.61	1.52E-15
10.62	1.52E-15
10.63	1.53E-15
10.64	1.53E-15
10.65	1.53E-15
10.66	1.53E-15
10.67	1.53E-15
10.68	1.53E-15
10.69	1.53E-15
10.7	1.53E-15
10.71	1.53E-15
10.72	1.53E-15
10.73	1.53E-15
10.74	1.53E-15
10.75	1.53E-15
10.76	1.53E-15
10.77	1.53E-15
10.78	1.53E-15
10.79	1.53E-15
10.8	1.53E-15
10.81	1.53E-15
10.82	1.53E-15
10.83	1.53E-15
10.84	1.53E-15
10.85	1.53E-15
10.86	1.53E-15
10.87	1.53E-15
10.88	1.53E-15
10.89	1.53E-15
10.9	1.53E-15
10.91	1.53E-15
10.92	1.53E-15
10.93	1.53E-15
10.94	1.53E-15
10.95	1.54E-15
10.96	1.54E-15
10.97	1.54E-15
10.98	1.54E-15
10.99	1.54E-15
11	1.54E-15
11.01	1.54E-15
11.02	1.54E-15
11.03	1.54E-15
11.04	1.54E-15
11.05	1.54E-15
11.06	1.54E-15
11.07	1.54E-15
11.08	1.54E-15
11.09	1.54E-15
11.1	1.54E-15
11.11	1.54E-15
11.12	1.54E-15
11.13	1.54E-15
11.14	1.54E-15
11.15	1.54E-15
11.16	1.54E-15
11.17	1.54E-15
11.18	1.54E-15
11.19	1.54E-15
11.2	1.54E-15
11.21	1.54E-15
11.22	1.54E-15
11.23	1.54E-15
