//1	2	1	1	0	0	0	0
//Energy[eV]	XS[cm2]
13.68	1.50806E-15
13.7	1.50765E-15
13.72	1.50723E-15
13.74	1.5068E-15
13.76	1.50635E-15
13.78	1.50589E-15
13.8	1.50542E-15
13.82	1.50494E-15
13.84	1.50445E-15
13.86	1.50394E-15
13.88	1.50342E-15
13.9	1.50289E-15
13.92	1.50234E-15
13.94	1.50177E-15
13.96	1.5012E-15
13.98	1.50061E-15
14	1.5E-15
14.02	1.49938E-15
14.04	1.49874E-15
14.06	1.49809E-15
14.08	1.49742E-15
14.1	1.49674E-15
14.12	1.49605E-15
14.14	1.49534E-15
14.16	1.49462E-15
14.18	1.49388E-15
14.2	1.49313E-15
14.22	1.49236E-15
14.24	1.49158E-15
14.26	1.49079E-15
14.28	1.48999E-15
14.3	1.48917E-15
14.32	1.48834E-15
14.34	1.4875E-15
14.36	1.48664E-15
14.38	1.48578E-15
14.4	1.4849E-15
14.42	1.48401E-15
14.44	1.4831E-15
14.46	1.48219E-15
14.48	1.48126E-15
14.5	1.48033E-15
14.52	1.47938E-15
14.54	1.47842E-15
14.56	1.47745E-15
14.58	1.47647E-15
14.6	1.47548E-15
14.62	1.47448E-15
14.64	1.47347E-15
14.66	1.47244E-15
14.68	1.47141E-15
14.7	1.47037E-15
14.72	1.46932E-15
14.74	1.46826E-15
14.76	1.4672E-15
14.78	1.46612E-15
14.8	1.46503E-15
14.82	1.46394E-15
14.84	1.46283E-15
14.86	1.46172E-15
14.88	1.4606E-15
14.9	1.45947E-15
14.92	1.45834E-15
14.94	1.4572E-15
14.96	1.45605E-15
14.98	1.45489E-15
15	1.45372E-15
15.02	1.45255E-15
15.04	1.45137E-15
15.06	1.45019E-15
15.08	1.44899E-15
15.1	1.4478E-15
15.12	1.44659E-15
15.14	1.44538E-15
15.16	1.44417E-15
15.18	1.44294E-15
15.2	1.44172E-15
15.22	1.44048E-15
15.24	1.43925E-15
15.26	1.438E-15
15.28	1.43675E-15
15.3	1.4355E-15
15.32	1.43425E-15
15.34	1.43298E-15
15.36	1.43172E-15
15.38	1.43045E-15
15.4	1.42918E-15
15.42	1.4279E-15
15.44	1.42662E-15
15.46	1.42533E-15
15.48	1.42405E-15
15.5	1.42276E-15
15.52	1.42146E-15
15.54	1.42017E-15
15.56	1.41887E-15
15.58	1.41757E-15
15.6	1.41627E-15
15.62	1.41496E-15
15.64	1.41365E-15
15.66	1.41235E-15
15.68	1.41104E-15
15.7	1.40972E-15
15.72	1.40841E-15
15.74	1.4071E-15
15.76	1.40578E-15
15.78	1.40447E-15
15.8	1.40315E-15
15.82	1.40184E-15
15.84	1.40052E-15
15.86	1.3992E-15
15.88	1.39789E-15
15.9	1.39657E-15
15.92	1.39526E-15
15.94	1.39394E-15
15.96	1.39263E-15
15.98	1.39131E-15
16	1.39E-15
16.02	1.38869E-15
16.04	1.38738E-15
16.06	1.38607E-15
16.08	1.38476E-15
16.1	1.38346E-15
16.12	1.38215E-15
16.14	1.38085E-15
16.16	1.37954E-15
16.18	1.37824E-15
16.2	1.37694E-15
16.22	1.37564E-15
16.24	1.37434E-15
16.26	1.37304E-15
16.28	1.37174E-15
16.3	1.37045E-15
16.32	1.36915E-15
16.34	1.36785E-15
16.36	1.36656E-15
16.38	1.36527E-15
16.4	1.36397E-15
16.42	1.36268E-15
16.44	1.36139E-15
16.46	1.3601E-15
16.48	1.35881E-15
16.5	1.35752E-15
16.52	1.35623E-15
16.54	1.35494E-15
16.56	1.35365E-15
16.58	1.35236E-15
16.6	1.35107E-15
16.62	1.34978E-15
16.64	1.3485E-15
16.66	1.34721E-15
16.68	1.34592E-15
16.7	1.34463E-15
16.72	1.34335E-15
16.74	1.34206E-15
16.76	1.34077E-15
16.78	1.33949E-15
16.8	1.3382E-15
16.82	1.33692E-15
16.84	1.33563E-15
16.86	1.33434E-15
16.88	1.33306E-15
16.9	1.33177E-15
16.92	1.33048E-15
16.94	1.3292E-15
16.96	1.32791E-15
16.98	1.32662E-15
17	1.32534E-15
17.02	1.32405E-15
17.04	1.32276E-15
17.06	1.32147E-15
17.08	1.32019E-15
17.1	1.3189E-15
17.12	1.31761E-15
17.14	1.31632E-15
17.16	1.31503E-15
17.18	1.31374E-15
17.2	1.31244E-15
17.22	1.31115E-15
17.24	1.30986E-15
17.26	1.30857E-15
17.28	1.30727E-15
17.3	1.30598E-15
17.32	1.30468E-15
17.34	1.30339E-15
17.36	1.30209E-15
17.38	1.30079E-15
17.4	1.2995E-15
17.42	1.2982E-15
17.44	1.2969E-15
17.46	1.2956E-15
17.48	1.29429E-15
17.5	1.29299E-15
17.52	1.29169E-15
17.54	1.29038E-15
17.56	1.28907E-15
17.58	1.28777E-15
17.6	1.28646E-15
17.62	1.28515E-15
17.64	1.28384E-15
17.66	1.28253E-15
17.68	1.28121E-15
17.7	1.2799E-15
17.72	1.27858E-15
17.74	1.27726E-15
17.76	1.27595E-15
17.78	1.27463E-15
17.8	1.2733E-15
17.82	1.27198E-15
17.84	1.27066E-15
17.86	1.26933E-15
17.88	1.268E-15
17.9	1.26667E-15
17.92	1.26534E-15
17.94	1.26401E-15
17.96	1.26267E-15
17.98	1.26134E-15
18	1.26E-15
18.02	1.25866E-15
18.04	1.25732E-15
18.06	1.25598E-15
18.08	1.25463E-15
18.1	1.25329E-15
18.12	1.25194E-15
18.14	1.2506E-15
18.16	1.24925E-15
18.18	1.2479E-15
18.2	1.24656E-15
18.22	1.24521E-15
18.24	1.24386E-15
18.26	1.24252E-15
18.28	1.24117E-15
18.3	1.23983E-15
18.32	1.23849E-15
18.34	1.23714E-15
18.36	1.2358E-15
18.38	1.23447E-15
18.4	1.23313E-15
18.42	1.2318E-15
18.44	1.23046E-15
18.46	1.22913E-15
18.48	1.22781E-15
18.5	1.22648E-15
18.52	1.22516E-15
18.54	1.22385E-15
18.56	1.22253E-15
18.58	1.22122E-15
18.6	1.21992E-15
18.62	1.21862E-15
18.64	1.21732E-15
18.66	1.21603E-15
18.68	1.21474E-15
18.7	1.21346E-15
18.72	1.21218E-15
18.74	1.2109E-15
18.76	1.20964E-15
18.78	1.20838E-15
18.8	1.20712E-15
18.82	1.20587E-15
18.84	1.20463E-15
18.86	1.20339E-15
18.88	1.20216E-15
18.9	1.20094E-15
18.92	1.19972E-15
18.94	1.19851E-15
18.96	1.19731E-15
18.98	1.19612E-15
19	1.19493E-15
19.02	1.19375E-15
19.04	1.19258E-15
19.06	1.19142E-15
19.08	1.19027E-15
19.1	1.18912E-15
19.12	1.18799E-15
19.14	1.18686E-15
19.16	1.18575E-15
19.18	1.18464E-15
19.2	1.18354E-15
19.22	1.18246E-15
19.24	1.18138E-15
19.26	1.18032E-15
19.28	1.17926E-15
19.3	1.17822E-15
19.32	1.17718E-15
19.34	1.17616E-15
19.36	1.17515E-15
19.38	1.17415E-15
19.4	1.17316E-15
19.42	1.17219E-15
19.44	1.17122E-15
19.46	1.17027E-15
19.48	1.16933E-15
19.5	1.16841E-15
19.52	1.1675E-15
19.54	1.1666E-15
19.56	1.16571E-15
19.58	1.16484E-15
19.6	1.16398E-15
19.62	1.16313E-15
19.64	1.1623E-15
19.66	1.16149E-15
19.68	1.16069E-15
19.7	1.1599E-15
19.72	1.15913E-15
19.74	1.15837E-15
19.76	1.15763E-15
19.78	1.1569E-15
19.8	1.15619E-15
19.82	1.1555E-15
19.84	1.15482E-15
19.86	1.15416E-15
19.88	1.15351E-15
19.9	1.15289E-15
19.92	1.15227E-15
19.94	1.15168E-15
19.96	1.1511E-15
19.98	1.15054E-15
20	1.15E-15
20.02	1.14948E-15
20.04	1.14897E-15
20.06	1.14848E-15
20.08	1.14801E-15
20.1	1.14755E-15
20.12	1.14712E-15
20.14	1.14669E-15
20.16	1.14629E-15
20.18	1.1459E-15
20.2	1.14553E-15
20.22	1.14517E-15
20.24	1.14483E-15
20.26	1.1445E-15
20.28	1.14419E-15
20.3	1.1439E-15
20.32	1.14361E-15
20.34	1.14335E-15
20.36	1.14309E-15
20.38	1.14285E-15
20.4	1.14263E-15
20.42	1.14242E-15
20.44	1.14222E-15
20.46	1.14203E-15
20.48	1.14186E-15
20.5	1.1417E-15
20.52	1.14155E-15
20.54	1.14142E-15
20.56	1.1413E-15
20.58	1.14118E-15
20.6	1.14108E-15
20.62	1.141E-15
20.64	1.14092E-15
20.66	1.14085E-15
20.68	1.1408E-15
20.7	1.14075E-15
20.72	1.14072E-15
20.74	1.14069E-15
20.76	1.14068E-15
20.78	1.14068E-15
20.8	1.14068E-15
20.82	1.14069E-15
20.84	1.14072E-15
20.86	1.14075E-15
20.88	1.14079E-15
20.9	1.14084E-15
20.92	1.14089E-15
20.94	1.14096E-15
20.96	1.14103E-15
20.98	1.14111E-15
21	1.1412E-15
21.02	1.14129E-15
21.04	1.14139E-15
21.06	1.1415E-15
21.08	1.14161E-15
21.1	1.14173E-15
21.12	1.14186E-15
21.14	1.14199E-15
21.16	1.14213E-15
21.18	1.14227E-15
21.2	1.14242E-15
21.22	1.14257E-15
21.24	1.14273E-15
21.26	1.14289E-15
21.28	1.14305E-15
21.3	1.14322E-15
21.32	1.1434E-15
21.34	1.14357E-15
21.36	1.14375E-15
21.38	1.14394E-15
21.4	1.14412E-15
21.42	1.14431E-15
21.44	1.14451E-15
21.46	1.1447E-15
21.48	1.1449E-15
21.5	1.14509E-15
21.52	1.14529E-15
21.54	1.14549E-15
21.56	1.1457E-15
21.58	1.1459E-15
21.6	1.1461E-15
21.62	1.14631E-15
21.64	1.14651E-15
21.66	1.14672E-15
21.68	1.14692E-15
21.7	1.14713E-15
21.72	1.14733E-15
21.74	1.14753E-15
21.76	1.14773E-15
21.78	1.14793E-15
21.8	1.14813E-15
21.82	1.14833E-15
21.84	1.14853E-15
21.86	1.14872E-15
21.88	1.14891E-15
21.9	1.1491E-15
21.92	1.14929E-15
21.94	1.14947E-15
21.96	1.14965E-15
21.98	1.14983E-15
22	1.15E-15
22.02	1.15017E-15
22.04	1.15033E-15
22.06	1.1505E-15
22.08	1.15065E-15
22.1	1.15081E-15
22.12	1.15096E-15
22.14	1.15111E-15
22.16	1.15125E-15
22.18	1.15139E-15
22.2	1.15153E-15
22.22	1.15166E-15
22.24	1.15179E-15
22.26	1.15191E-15
22.28	1.15204E-15
22.3	1.15216E-15
22.32	1.15227E-15
22.34	1.15238E-15
22.36	1.15249E-15
22.38	1.1526E-15
22.4	1.1527E-15
22.42	1.1528E-15
22.44	1.1529E-15
22.46	1.15299E-15
22.48	1.15308E-15
22.5	1.15317E-15
22.52	1.15325E-15
22.54	1.15333E-15
22.56	1.15341E-15
22.58	1.15349E-15
22.6	1.15356E-15
22.62	1.15363E-15
22.64	1.15369E-15
22.66	1.15376E-15
22.68	1.15382E-15
22.7	1.15387E-15
22.72	1.15393E-15
22.74	1.15398E-15
22.76	1.15403E-15
22.78	1.15408E-15
22.8	1.15412E-15
22.82	1.15417E-15
22.84	1.1542E-15
22.86	1.15424E-15
22.88	1.15428E-15
22.9	1.15431E-15
22.92	1.15434E-15
22.94	1.15436E-15
22.96	1.15439E-15
22.98	1.15441E-15
23	1.15443E-15
23.02	1.15445E-15
23.04	1.15446E-15
23.06	1.15448E-15
23.08	1.15449E-15
23.1	1.1545E-15
23.12	1.1545E-15
23.14	1.15451E-15
23.16	1.15451E-15
23.18	1.15451E-15
23.2	1.15451E-15
23.22	1.15451E-15
23.24	1.1545E-15
23.26	1.15449E-15
23.28	1.15448E-15
23.3	1.15447E-15
23.32	1.15446E-15
