//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2]
15.76	1.48498E-15
15.78	1.48361E-15
15.8	1.48224E-15
15.82	1.48086E-15
15.84	1.47947E-15
15.86	1.47807E-15
15.88	1.47667E-15
15.9	1.47526E-15
15.92	1.47384E-15
15.94	1.47242E-15
15.96	1.47098E-15
15.98	1.46955E-15
16	1.4681E-15
16.02	1.46665E-15
16.04	1.4652E-15
16.06	1.46374E-15
16.08	1.46227E-15
16.1	1.4608E-15
16.12	1.45933E-15
16.14	1.45784E-15
16.16	1.45636E-15
16.18	1.45486E-15
16.2	1.45336E-15
16.22	1.45186E-15
16.24	1.45035E-15
16.26	1.44884E-15
16.28	1.44732E-15
16.3	1.44579E-15
16.32	1.44426E-15
16.34	1.44273E-15
16.36	1.44118E-15
16.38	1.43964E-15
16.4	1.43809E-15
16.42	1.43653E-15
16.44	1.43497E-15
16.46	1.43341E-15
16.48	1.43184E-15
16.5	1.43026E-15
16.52	1.42868E-15
16.54	1.42709E-15
16.56	1.4255E-15
16.58	1.42391E-15
16.6	1.42231E-15
16.62	1.42071E-15
16.64	1.4191E-15
16.66	1.41749E-15
16.68	1.41587E-15
16.7	1.41425E-15
16.72	1.41262E-15
16.74	1.41099E-15
16.76	1.40936E-15
16.78	1.40772E-15
16.8	1.40607E-15
16.82	1.40443E-15
16.84	1.40278E-15
16.86	1.40112E-15
16.88	1.39946E-15
16.9	1.3978E-15
16.92	1.39613E-15
16.94	1.39446E-15
16.96	1.39279E-15
16.98	1.39111E-15
17	1.38943E-15
17.02	1.38774E-15
17.04	1.38605E-15
17.06	1.38436E-15
17.08	1.38266E-15
17.1	1.38096E-15
17.12	1.37926E-15
17.14	1.37755E-15
17.16	1.37585E-15
17.18	1.37413E-15
17.2	1.37242E-15
17.22	1.3707E-15
17.24	1.36897E-15
17.26	1.36725E-15
17.28	1.36552E-15
17.3	1.36379E-15
17.32	1.36205E-15
17.34	1.36032E-15
17.36	1.35858E-15
17.38	1.35683E-15
17.4	1.35509E-15
17.42	1.35334E-15
17.44	1.35159E-15
17.46	1.34984E-15
17.48	1.34808E-15
