//1	2	0	1	1	0	0.0	0
//Energy[eV]	XS[cm2] 
44.15704	7.305E-16
44.66836	7.266E-16
45.18559	7.227E-16
45.70882	7.189E-16
46.2381	7.151E-16
46.77351	7.113E-16
47.31513	7.075E-16
47.86301	7.038E-16
48.41724	7.001E-16
48.97788	6.965E-16
49.54502	6.929E-16
50.11872	6.893E-16
50.69907	6.857E-16
51.28614	6.822E-16
51.88	6.787E-16
52.48075	6.752E-16
53.08844	6.718E-16
53.70318	6.684E-16
54.32503	6.650E-16
54.95409	6.617E-16
55.59043	6.584E-16
56.23413	6.551E-16
56.88529	6.519E-16
57.54399	6.487E-16
58.21032	6.455E-16
58.88437	6.424E-16
59.56621	6.394E-16
60.25596	6.363E-16
60.95369	6.333E-16
61.6595	6.304E-16
62.37348	6.274E-16
63.09573	6.245E-16
63.82635	6.217E-16
64.56542	6.189E-16
65.31306	6.161E-16
66.06934	6.133E-16
66.83439	6.106E-16
67.6083	6.079E-16
68.39116	6.053E-16
69.1831	6.027E-16
69.9842	6.001E-16
70.79458	5.975E-16
71.61434	5.950E-16
72.4436	5.925E-16
73.28245	5.900E-16
74.13102	5.875E-16
74.98942	5.850E-16
75.85776	5.826E-16
76.73615	5.802E-16
77.62471	5.777E-16
78.52356	5.753E-16
79.43282	5.729E-16
80.35261	5.705E-16
81.28305	5.681E-16
82.22426	5.658E-16
83.17638	5.634E-16
84.13951	5.610E-16
85.1138	5.587E-16
86.09938	5.563E-16
87.09636	5.540E-16
88.10489	5.516E-16
89.12509	5.493E-16
90.15711	5.469E-16
91.20108	5.445E-16
92.25714	5.422E-16
93.32543	5.398E-16
94.40609	5.374E-16
95.49926	5.349E-16
96.60509	5.325E-16
97.72372	5.300E-16
98.85531	5.275E-16
100	5.250E-16
